Taxa	Mother	Y_Northing	X_Easting	Field_test	Tolerance	Flush_1st	Flush_2nd	Altitude	AnnMeanT	AnnPrec	PrecWettestM	MaxTWarmestM	TAnnRange	flushClass
681	1630	903-2	47.941596	14.609628	R1	1	1	6	590	7.56666660308838	866	122	22.7000007629395	28.6000008583069	green
682	11919	903-2	47.941596	14.609628	R2	6	NA	NA	590	7.56666660308838	866	122	22.7000007629395	28.6000008583069	orange
683	10876	904-1	47.974142	14.566503	R2	6	1	1	469	7.80416679382324	841	118	22.7000007629395	28.1000008583069	orange
684	29277	904-1	47.974142	14.566503	R2	2	1	3	469	7.80416679382324	841	118	22.7000007629395	28.1000008583069	green
685	7445	905-1	47.32101	10.01038	R2	3	1	3	987	6.55000019073486	1532	190	20.3999996185303	26.0999994277954	green
686	12704	905-1	47.32101	10.01038	R2	3	2	3	987	6.55000019073486	1532	190	20.3999996185303	26.0999994277954	yellow
687	9485	906-1	47.31805	10.01455	R2	2	2	4	898	6.55000019073486	1532	190	20.3999996185303	26.0999994277954	green
688	16306	906-1	47.31805	10.01455	R2	6	1	3	898	6.55000019073486	1532	190	20.3999996185303	26.0999994277954	yellow
689	11557	907-1	47.17144	9.76827	R2	6	1	1	531	9.24583339691162	1181	148	23.2000007629395	26.3000006675721	orange
690	21034	907-1	47.17144	9.76827	R2	1	1	3	531	9.24583339691162	1181	148	23.2000007629395	26.3000006675721	green
691	5473	908-1	47.36346	9.63545	R1	6	2	6	411	9.53750038146973	1316	169	23.8999996185303	26.6999995708466	yellow
692	13701	908-1	47.36346	9.63545	R2	1	1	6	411	9.53750038146973	1316	169	23.8999996185303	26.6999995708466	green
693	7452	909-1	47.30842	9.58234	R2	1	2	2	425	9.45416641235352	1251	163	23.7000007629395	26.8000006675721	green
694	13861	909-1	47.30842	9.58234	R2	6	2	3	425	9.45416641235352	1251	163	23.7000007629395	26.8000006675721	green
695	4759	910-1	47.31125	9.59899	R1	6	2	6	423	9.42916679382324	1267	166	23.7000007629395	26.8000006675721	green
696	11910	910-1	47.31125	9.59899	R2	1	1	4	423	9.42916679382324	1267	166	23.7000007629395	26.8000006675721	green
697	544	911-1	47.32221	9.97083	R1	1	3	6	793	7.21666669845581	1543	190	21.1000003814697	26.2000002861023	green
698	13757	911-1	47.32221	9.97083	R2	4	1	4	793	7.21666669845581	1543	190	21.1000003814697	26.2000002861023	green
699	9026	931-1	48.189667	14.628806	R2	6	1	1	232	8.95416641235352	692	99	24.2999992370605	28.8999991416931	orange
700	23348	931-1	48.189667	14.628806	R2	1	3	3	232	8.95416641235352	692	99	24.2999992370605	28.8999991416931	green
701	27210	931-2	48.189667	14.628806	R2	6	1	4	232	8.95416641235352	692	99	24.2999992370605	28.8999991416931	yellow
702	22656	931-2	48.189667	14.628806	R2	1	2	4	232	8.95416641235352	692	99	24.2999992370605	28.8999991416931	green
703	22260	932-2	48.212699	14.106202	R2	3	2	3	311	8.92083358764648	886	115	23.8999996185303	27.7999997138977	green
704	26441	932-2	48.212699	14.106202	R2	6	1	3	311	8.92083358764648	886	115	23.8999996185303	27.7999997138977	yellow
705	10782	932-3	48.212699	14.106202	R2	6	1	1	311	8.92083358764648	886	115	23.8999996185303	27.7999997138977	orange
706	7350	932-3	48.212699	14.106202	R2	1	1	3	311	8.92083358764648	886	115	23.8999996185303	27.7999997138977	green
707	1463	933-2	48.240438	14.316062	R1	4	3	6	257	9.19583320617676	766	105	24.7000007629395	28.7000007629395	green
708	21018	933-2	48.240438	14.316062	R2	1	2	3	257	9.19583320617676	766	105	24.7000007629395	28.7000007629395	green
709	14378	934-1	48.26449	14.147991	R2	1	1	3	303	8.80833339691162	852	112	23.7000007629395	27.8000006675721	green
710	27547	934-1	48.26449	14.147991	R2	4	1	3	303	8.80833339691162	852	112	23.7000007629395	27.8000006675721	yellow
711	19871	935-1	48.271472	14.172389	R2	4	1	4	328	8.68333339691162	853	112	23.5	27.5999999046326	yellow
712	23631	935-1	48.271472	14.172389	R2	1	2	4	328	8.68333339691162	853	112	23.5	27.5999999046326	green
713	11264	936-1	48.146857	14.383944	R2	4	1	2	326	8.77083301544189	779	107	24	28.5	yellow
714	10282	936-1	48.146857	14.383944	R2	3	2	4	326	8.77083301544189	779	107	24	28.5	green
715	2419	936-2	48.146857	14.383944	R1	5	3	6	326	8.77083301544189	779	107	24	28.5	yellow
716	9049	936-2	48.146857	14.383944	R2	1	3	4	326	8.77083301544189	779	107	24	28.5	green
717	17137	937-1	48.12284	14.430538	R2	1	1	4	325	8.66666698455811	786	109	24	28.6999998092651	green
718	16869	937-1	48.12284	14.430538	R2	6	1	1	325	8.66666698455811	786	109	24	28.6999998092651	orange
719	8460	937-2	48.12284	14.430538	R2	1	1	1	325	8.66666698455811	786	109	24	28.6999998092651	green
720	16499	937-2	48.12284	14.430538	R2	3	1	3	325	8.66666698455811	786	109	24	28.6999998092651	yellow
721	21103	938-1	48.272085	14.172805	R2	6	2	2	337	8.68333339691162	853	112	23.5	27.5999999046326	yellow
722	18991	938-1	48.272085	14.172805	R2	3	1	4	337	8.68333339691162	853	112	23.5	27.5999999046326	green
723	755	939-1	47.99706	15.62925	R1	1	2	6	636	7.72916650772095	863	116	22.2999992370605	27.2999992370605	green
724	26946	939-1	47.99706	15.62925	R2	6	1	4	636	7.72916650772095	863	116	22.2999992370605	27.2999992370605	green
725	16512	939-2	47.99706	15.62925	R2	1	1	1	636	7.72916650772095	863	116	22.2999992370605	27.2999992370605	green
726	26704	939-2	47.99706	15.62925	R2	6	1	1	636	7.72916650772095	863	116	22.2999992370605	27.2999992370605	orange
727	13852	940-1	47.8853	15.40623	R2	6	1	2	831	6.80833339691162	1070	149	21	26.5	green
728	19931	940-1	47.8853	15.40623	R2	1	1	3	831	6.80833339691162	1070	149	21	26.5	green
729	1727	941-1	47.881461	13.774064	R1	5	2	6	423	8.50416660308838	1320	170	22.7999992370605	26.6999993324279	green
730	24893	941-1	47.881461	13.774064	R2	2	3	3	423	8.50416660308838	1320	170	22.7999992370605	26.6999993324279	green
731	3387	941-2	47.881461	13.774064	R1	5	4	6	423	8.50416660308838	1320	170	22.7999992370605	26.6999993324279	green
732	16269	941-2	47.881461	13.774064	R2	1	2	4	423	8.50416660308838	1320	170	22.7999992370605	26.6999993324279	green
733	13952	942-1	47.88425	13.772056	R2	5	1	4	426	8.55833339691162	1301	167	22.8999996185303	26.7999997138977	green
734	20114	942-1	47.88425	13.772056	R2	1	2	4	426	8.55833339691162	1301	167	22.8999996185303	26.7999997138977	green
735	15529	942-2	47.88425	13.772056	R2	6	1	4	426	8.55833339691162	1301	167	22.8999996185303	26.7999997138977	yellow
736	18378	942-2	47.88425	13.772056	R2	1	1	3	426	8.55833339691162	1301	167	22.8999996185303	26.7999997138977	green
737	17928	944-1	47.944389	14.131972	R2	1	1	3	443	8.54583358764648	981	130	23.2000007629395	27.3000006675721	green
738	20377	944-1	47.944389	14.131972	R2	4	2	4	443	8.54583358764648	981	130	23.2000007629395	27.3000006675721	yellow
739	22089	479-1	47.345734	9.915768	R2	1	1	3	709	7.67083358764648	1510	183	21.5	26.0999999046326	green
740	26380	945-1	47.983389	14.168639	R2	6	2	4	508	8.27916622161865	974	130	23	27.5	yellow
741	25905	945-1	47.983389	14.168639	R2	3	2	3	508	8.27916622161865	974	130	23	27.5	green
742	7694	946-1	47.94925	14.132417	R2	2	2	4	457	8.54583358764648	981	130	23.2000007629395	27.3000006675721	green
743	16375	946-1	47.94925	14.132417	R2	4	3	3	457	8.54583358764648	981	130	23.2000007629395	27.3000006675721	yellow
744	14018	947-1	47.914833	14.211833	R2	5	1	4	517	7.62916660308838	984	133	22.2000007629395	27.5000009536744	green
745	21415	947-1	47.914833	14.211833	R2	4	1	4	517	7.62916660308838	984	133	22.2000007629395	27.5000009536744	yellow
746	15974	948-1	47.7278997144	14.3851383486843	R2	4	1	4	814	5.49583339691162	1167	161	19.5	26.5	yellow
747	16942	949-1	47.909667	14.237389	R2	1	2	3	375	8.56666660308838	905	123	23.2999992370605	27.6999993324279	green
748	25950	949-1	47.909667	14.237389	R2	6	1	1	375	8.56666660308838	905	123	23.2999992370605	27.6999993324279	orange
749	20584	950-2	47.91121	14.20794	R2	1	1	4	726	7.84583330154419	974	131	22.3999996185303	27.4999995231629	green
750	18208	950-2	47.91121	14.20794	R2	6	2	3	726	7.84583330154419	974	131	22.3999996185303	27.4999995231629	yellow
751	1338	951-1	47.813328	13.551228	R1	5	1	6	512	7.625	1519	196	21.5	26.1999998092651	green
752	18363	951-1	47.813328	13.551228	R2	1	1	4	512	7.625	1519	196	21.5	26.1999998092651	green
753	19402	952-1	47.8405	13.473556	R2	1	1	4	647	7.54999971389771	1426	186	21.2999992370605	25.8999991416931	green
754	17144	952-1	47.8405	13.473556	R2	4	1	4	647	7.54999971389771	1426	186	21.2999992370605	25.8999991416931	yellow
755	18301	953-1	47.813639	13.505194	R2	2	1	3	478	8.30833339691162	1462	188	22.2999992370605	26.2999992370605	yellow
756	26044	953-1	47.813639	13.505194	R2	6	1	4	478	8.30833339691162	1462	188	22.2999992370605	26.2999992370605	green
757	2915	953-2	47.813639	13.505194	R1	4	3	6	478	8.30833339691162	1462	188	22.2999992370605	26.2999992370605	green
758	11330	953-2	47.813639	13.505194	R2	1	3	4	478	8.30833339691162	1462	188	22.2999992370605	26.2999992370605	green
759	14224	954-1	48.054722	13.811056	R2	2	2	4	387	8.64166641235352	1118	141	23.5	27.5999999046326	green
760	17506	955-1	48.080794	13.670794	R2	6	1	1	508	8.09166717529297	1185	149	22.7000007629395	27.2000007629395	orange
761	13969	957-1	47.584658	13.1498	R2	6	2	4	479	7.83333349227905	1350	185	22.2999992370605	27.7999992370605	green
762	16808	957-1	47.584658	13.1498	R2	6	1	1	479	7.83333349227905	1350	185	22.2999992370605	27.7999992370605	orange
763	14374	958-1	47.78992	15.73367	R2	1	1	4	602	7.5	959	128	22	27.1999998092651	green
764	27933	958-1	47.78992	15.73367	R2	4	1	4	602	7.5	959	128	22	27.1999998092651	yellow
765	25227	959-1	47.81371	15.70211	R2	6	1	1	619	7.69999980926514	927	125	22.3999996185303	27.5999994277954	orange
766	24652	959-1	47.81371	15.70211	R2	1	1	3	619	7.69999980926514	927	125	22.3999996185303	27.5999994277954	green
767	21175	960-1	47.81332	15.70774	R2	6	2	3	650	7.69999980926514	927	125	22.3999996185303	27.5999994277954	yellow
768	23190	960-1	47.81332	15.70774	R2	1	1	3	650	7.69999980926514	927	125	22.3999996185303	27.5999994277954	green
769	17902	961-1	47.72385	15.66955	R2	6	1	1	814	6.28749990463257	1085	146	20.3999996185303	26.4999995231629	orange
770	24567	961-1	47.72385	15.66955	R2	3	1	4	814	6.28749990463257	1085	146	20.3999996185303	26.4999995231629	green
771	13731	962-1	47.76813	15.69946	R2	6	1	1	719	6.83750009536743	1045	141	21	26.5	yellow
772	21213	962-1	47.76813	15.69946	R2	1	1	3	719	6.83750009536743	1045	141	21	26.5	green
773	9263	962-2	47.76828	15.7	R2	4	1	4	719	7.59999990463257	957	129	22.1000003814697	27.3000001907348	green
774	7700	962-2	47.76828	15.7	R2	3	1	4	719	7.59999990463257	957	129	22.1000003814697	27.3000001907348	yellow
775	16219	963-1	47.76944	15.73611	R2	6	1	3	588	7.65416669845581	950	127	22.2000007629395	27.4000005722046	yellow
776	20310	963-1	47.76944	15.73611	R2	2	2	4	588	7.65416669845581	950	127	22.2000007629395	27.4000005722046	green
777	2787	964-1	47.74628	15.74571	R1	5	1	6	886	6.26666641235352	1063	142	20.3999996185303	26.2999997138977	green
778	28714	964-1	47.74628	15.74571	R2	2	1	3	886	6.26666641235352	1063	142	20.3999996185303	26.2999997138977	green
779	14268	965-1	47.74541	15.7475	R2	4	1	3	786	6.26666641235352	1063	142	20.3999996185303	26.2999997138977	yellow
780	24464	965-1	47.74541	15.7475	R2	1	1	2	786	6.26666641235352	1063	142	20.3999996185303	26.2999997138977	green
781	10596	966-1	47.80009	15.63237	R2	2	1	4	931	5.90833330154419	1141	154	19.7999992370605	25.7999992370605	green
782	17715	966-1	47.80009	15.63237	R2	6	1	1	931	5.90833330154419	1141	154	19.7999992370605	25.7999992370605	orange
783	14057	967-1	47.8014	15.64135	R2	1	1	4	854	6.57083320617676	1073	146	20.7000007629395	26.4000005722046	green
784	22229	967-1	47.8014	15.64135	R2	6	2	2	854	6.57083320617676	1073	146	20.7000007629395	26.4000005722046	yellow
785	15694	968-1	47.7947	15.66085	R2	2	2	4	744	6.80416679382324	1043	142	21	26.5999999046326	green
786	15199	968-1	47.7947	15.66085	R2	6	1	1	744	6.80416679382324	1043	142	21	26.5999999046326	orange
787	19077	970-1	47.3004	12.9471	R2	1	1	4	1084	5.54166650772095	1186	171	19.3999996185303	26.4999995231629	green
788	19784	970-1	47.3004	12.9471	R2	6	1	4	1084	5.54166650772095	1186	171	19.3999996185303	26.4999995231629	yellow
789	15344	971-1	47.56722	15.43844	R2	3	1	4	976	5.5625	1196	163	19.5	26.3000001907349	yellow
790	1042	971-1	47.56722	15.43844	R1	1	3	6	976	5.5625	1196	163	19.5	26.3000001907349	green
791	3388	973-1	47.31108	15.36569	R1	1	3	6	567	7.82499980926514	923	131	22.5	28.0999999046326	green
792	13806	973-1	47.31108	15.36569	R2	6	1	1	567	7.82499980926514	923	131	22.5	28.0999999046326	green
793	26490	974-1	47.31825	15.3656	R2	5	1	4	540	8.17500019073486	872	124	23	28.4000000953674	yellow
794	23586	974-1	47.31825	15.3656	R2	1	2	4	540	8.17500019073486	872	124	23	28.4000000953674	green
795	11977	975-1	47.28061	15.26993	R2	3	2	4	554	7.92083311080933	907	129	22.7000007629395	28.5000009536744	green
796	25352	975-1	47.28061	15.26993	R2	3	1	3	554	7.92083311080933	907	129	22.7000007629395	28.5000009536744	yellow
797	2870	976-1	47.29347	15.26558	R1	1	2	6	557	7.74166679382324	919	131	22.3999996185303	28.1999998092652	green
798	12417	976-1	47.29347	15.26558	R2	3	1	3	557	7.74166679382324	919	131	22.3999996185303	28.1999998092652	yellow
799	8455	979-1	47.010578	15.680069	R2	1	1	3	367	8.93333339691162	842	119	24.2999992370605	29.6999993324279	green
800	17865	979-1	47.010578	15.680069	R2	6	1	1	367	8.93333339691162	842	119	24.2999992370605	29.6999993324279	orange
801	1452	980-1	47.335088	15.968338	R1	1	4	6	429	8.88333320617676	803	109	24.2999992370605	29.2999992370605	green
802	5116	980-1	47.335088	15.968338	R1	6	3	6	429	8.88333320617676	803	109	24.2999992370605	29.2999992370605	yellow
803	8459	991-1	48.389917	13.509014	R2	1	1	4	353	8.35000038146973	906	109	23.3999996185303	27.7999997138977	green
804	18255	991-2	48.389917	13.509014	R2	6	1	1	353	8.35000038146973	906	109	23.3999996185303	27.7999997138977	orange
805	27630	991-2	48.389917	13.509014	R2	1	2	3	353	8.35000038146973	906	109	23.3999996185303	27.7999997138977	green
806	11045	992-1	48.4995777777778	13.7749305555556	R2	1	1	2	367	7.74166679382324	1008	118	22.1000003814697	26.7000002861023	green
807	26897	992-1	48.4995777777778	13.7749305555556	R2	6	1	1	367	7.74166679382324	1008	118	22.1000003814697	26.7000002861023	orange
808	22	1011-1	48.145154	16.060832	R1	6	1	6	394	8.73333358764648	649	82	23.3999996185303	27.2999997138977	yellow
809	17514	1011-1	48.145154	16.060832	R2	1	1	2	394	8.73333358764648	649	82	23.3999996185303	27.2999997138977	green
810	1895	1013-1	48.332431	15.970599	R1	5	1	5	178	9.88749980926514	532	73	25.2000007629395	28.5000007152558	yellow
811	5841	1013-1	48.332431	15.970599	R1	1	2	6	178	9.88749980926514	532	73	25.2000007629395	28.5000007152558	green
812	13266	1014-2	48.350068	16.007626	R2	3	1	3	178	9.84583282470703	530	73	25	28.2000000476837	yellow
813	28307	1014-2	48.350068	16.007626	R2	1	1	3	178	9.84583282470703	530	73	25	28.2000000476837	green
814	3904	1016-2	48.722638	16.549912	R1	1	4	6	360	9.20833301544189	591	79	24.6000003814697	28.400000333786	green
815	27256	1016-2	48.722638	16.549912	R2	4	2	3	360	9.20833301544189	591	79	24.6000003814697	28.400000333786	yellow
816	18794	1016-3	48.722638	16.549912	R2	6	1	1	360	9.20833301544189	591	79	24.6000003814697	28.400000333786	orange
817	20630	1016-3	48.722638	16.549912	R2	2	2	4	360	9.20833301544189	591	79	24.6000003814697	28.400000333786	green
818	215	1018-1	48.701515	16.585226	R1	5	1	6	297	9.17500019073486	601	80	24.7000007629395	28.5000007152558	yellow
819	3085	1018-1	48.701515	16.585226	R1	1	3	6	297	9.17500019073486	601	80	24.7000007629395	28.5000007152558	green
820	13779	1019-1	48.702051	16.582339	R2	6	1	4	307	9.12916660308838	605	80	24.6000003814697	28.400000333786	green
821	29167	1019-1	48.702051	16.582339	R2	1	2	3	307	9.12916660308838	605	80	24.6000003814697	28.400000333786	green
822	5683	1020-1	48.701995	16.576568	R1	6	3	6	320	9.12916660308838	605	80	24.6000003814697	28.400000333786	green
823	15249	1020-1	48.701995	16.576568	R2	1	2	4	320	9.12916660308838	605	80	24.6000003814697	28.400000333786	green
824	10700	1021-1	48.4991	15.513059	R2	3	1	4	474	7.49166679382324	668	94	22.2999992370605	27.1999993324279	yellow
825	22612	1021-1	48.4991	15.513059	R2	1	2	3	474	7.49166679382324	668	94	22.2999992370605	27.1999993324279	green
826	1450	1021-2	48.4991	15.513059	R1	1	2	6	474	7.49166679382324	668	94	22.2999992370605	27.1999993324279	green
827	28248	1021-2	48.4991	15.513059	R2	4	2	3	474	7.49166679382324	668	94	22.2999992370605	27.1999993324279	green
828	250	1030-1	48.34704	16.45759	R1	4	1	5	183	10.1125001907349	567	72	26.2999992370605	29.3999991416931	green
829	23737	1030-1	48.34704	16.45759	R2	2	1	3	183	10.1125001907349	567	72	26.2999992370605	29.3999991416931	green
830	27009	1030-2	48.34691	16.45836	R2	6	1	1	183	10.125	570	72	26.2999992370605	29.3999991416931	orange
831	11185	1062-1	47.3252472222222	14.9074305555556	R2	6	2	4	874	6.09166669845581	1066	150	20.8999996185303	28.3999996185303	yellow
832	20157	1062-1	47.3252472222222	14.9074305555556	R2	3	1	3	874	6.09166669845581	1066	150	20.8999996185303	28.3999996185303	green
833	11181	1077-1	48.22089	16.21169	R2	4	3	4	242	9.49583339691162	580	73	24.2000007629395	27.3000006675721	green
834	24139	1077-1	48.22089	16.21169	R2	2	1	4	242	9.49583339691162	580	73	24.2000007629395	27.3000006675721	green
835	13919	1077-2	48.22089	16.21169	R2	1	2	4	242	9.49583339691162	580	73	24.2000007629395	27.3000006675721	green
836	24490	1077-2	48.22089	16.21169	R2	6	1	3	242	9.49583339691162	580	73	24.2000007629395	27.3000006675721	yellow
837	10956	1078-1	48.64371	16.41109	R2	3	1	4	291	9.64583301544189	560	76	25.5	29.0999999046326	yellow
838	29623	1078-1	48.64371	16.41109	R2	1	1	3	291	9.64583301544189	560	76	25.5	29.0999999046326	green
839	5235	1079-1	48.22933	16.05415	R1	1	4	6	277	9.30833339691162	593	77	24.2000007629395	27.7000007629395	green
840	26574	1079-1	48.22933	16.05415	R2	6	1	1	277	9.30833339691162	593	77	24.2000007629395	27.7000007629395	orange
841	7958	1080-1	48.64554	16.45868	R2	1	1	4	285	9.3125	585	77	24.8999996185303	28.599999666214	green
842	20168	1080-1	48.64554	16.45868	R2	4	2	4	285	9.3125	585	77	24.8999996185303	28.599999666214	yellow
843	21829	1101-1	48.00539	15.63036	R2	1	2	4	524	7.8125	847	113	22.5	27.5	green
844	28854	1101-1	48.00539	15.63036	R2	4	3	4	524	7.8125	847	113	22.5	27.5	yellow
845	21142	1101-2	48.00539	15.63036	R2	3	2	2	524	7.8125	847	113	22.5	27.5	green
846	26953	1101-2	48.00539	15.63036	R2	6	1	1	524	7.8125	847	113	22.5	27.5	orange
847	9350	1102-1	48.01872	15.3215	R2	6	1	1	789	7.09999990463257	951	133	21.8999996185303	27.6999998092652	orange
848	7719	1102-1	48.01872	15.3215	R2	2	1	4	789	7.09999990463257	951	133	21.8999996185303	27.6999998092652	green
849	2061	1103-1	48.01173	15.32872	R1	1	3	6	672	7.41666650772095	899	125	22.2999992370605	27.8999991416931	green
850	10445	1103-1	48.01173	15.32872	R2	6	1	1	672	7.41666650772095	899	125	22.2999992370605	27.8999991416931	orange
851	16238	1103-2	48.01173	15.32872	R2	6	1	2	672	7.41666650772095	899	125	22.2999992370605	27.8999991416931	yellow
852	24589	1103-2	48.01173	15.32872	R2	3	2	4	672	7.41666650772095	899	125	22.2999992370605	27.8999991416931	green
853	15647	1104-1	48.01352	15.32556	R2	1	3	4	589	7.41666650772095	899	125	22.2999992370605	27.8999991416931	green
854	17183	1104-1	48.01352	15.32556	R2	6	1	4	589	7.41666650772095	899	125	22.2999992370605	27.8999991416931	yellow
855	11583	1105-1	48.0101	15.3459	R2	5	2	3	741	7.16666650772095	948	132	22	27.6999998092651	yellow
856	15315	1105-1	48.0101	15.3459	R2	1	1	2	741	7.16666650772095	948	132	22	27.6999998092651	green
857	10300	1105-2	48.0083	15.3471	R2	2	2	5	741	7.75416660308838	847	117	22.7999992370605	28.2999992370605	green
858	22309	1105-2	48.0083	15.3471	R2	6	2	3	741	7.75416660308838	847	117	22.7999992370605	28.2999992370605	green
859	8212	1106-2	48.006	15.3513	R2	1	1	3	717	7.6875	861	119	22.7000007629395	28.2000007629395	green
860	8889	1106-2	48.006	15.3513	R2	6	1	1	717	7.6875	861	119	22.7000007629395	28.2000007629395	orange
861	12067	1107-1	48.13644	15.66728	R2	6	2	4	376	8.75	688	91	24.3999996185303	28.9999995231629	yellow
862	25785	1107-1	48.13644	15.66728	R2	1	2	3	376	8.75	688	91	24.3999996185303	28.9999995231629	green
863	21546	1107-2	48.13644	15.66728	R2	4	2	4	376	8.75	688	91	24.3999996185303	28.9999995231629	yellow
864	7624	1107-2	48.13644	15.66728	R2	1	1	2	376	8.75	688	91	24.3999996185303	28.9999995231629	green
865	1339	1107-3	48.13644	15.66728	R1	4	3	6	376	8.75	688	91	24.3999996185303	28.9999995231629	green
866	13581	1107-3	48.13644	15.66728	R2	1	2	4	376	8.75	688	91	24.3999996185303	28.9999995231629	green
867	10466	1108-1	48.13689	15.66915	R2	1	1	3	385	8.75	688	91	24.3999996185303	28.9999995231629	green
868	18621	1108-1	48.13689	15.66915	R2	6	1	1	385	8.75	688	91	24.3999996185303	28.9999995231629	orange
869	1096	1121-1	46.662425	16.02671	R1	1	4	6	201	9.64583301544189	829	106	25.6000003814697	30.2000002861023	green
870	18664	1121-1	46.662425	16.02671	R2	4	1	1	201	9.64583301544189	829	106	25.6000003814697	30.2000002861023	yellow
871	11347	1160-2	48.391887	16.619965	R2	3	1	5	257	9.88333320617676	605	77	25.7000007629395	29.1000008583069	green
872	17952	1160-2	48.391887	16.619965	R2	6	1	1	257	9.88333320617676	605	77	25.7000007629395	29.1000008583069	orange
873	3693	1171-1	48.204303	15.609641	R1	1	2	6	288	9.11666679382324	635	85	24.8999996185303	29.3999996185303	green
874	20715	1171-1	48.204303	15.609641	R2	6	1	4	288	9.11666679382324	635	85	24.8999996185303	29.3999996185303	yellow
875	13493	1171-2	48.206455	15.609416	R2	1	1	2	288	9.11666679382324	635	85	24.8999996185303	29.3999996185303	green
876	13782	1171-2	48.206455	15.609416	R2	5	1	4	288	9.11666679382324	635	85	24.8999996185303	29.3999996185303	green
877	23091	1172-1	48.3614528	16.29	R2	2	2	3	167	9.96249961853027	544	70	24.7999992370605	27.4999992847442	green
878	11113	1172-3	48.359923	16.298124	R2	6	1	4	167	9.99166679382324	545	70	24.8999996185303	27.599999666214	yellow
879	13350	1172-3	48.359923	16.298124	R2	3	1	4	167	9.99166679382324	545	70	24.8999996185303	27.599999666214	green
880	14149	1173-1	48.409019	16.740492	R2	3	1	4	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	green
881	19334	1173-1	48.409019	16.740492	R2	6	1	1	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	yellow
882	20372	1173-2	48.410558	16.73962	R2	1	1	4	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	green
883	29325	1173-2	48.410558	16.73962	R2	6	1	3	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	yellow
884	11063	1173-3	48.409924	16.740264	R2	2	1	3	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	green
885	29761	1173-3	48.409924	16.740264	R2	6	1	3	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	yellow
886	9474	1173-4	48.409936	16.740307	R2	3	2	4	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	yellow
887	28046	1173-4	48.409936	16.740307	R2	4	1	3	219	9.77916622161865	638	81	25.7000007629395	29.3000006675721	yellow
888	8758	1176-1	48.418181	16.824236	R2	6	2	3	171	9.89166641235352	658	87	26.2999992370605	29.8999991416931	green
889	10060	1176-1	48.418181	16.824236	R2	4	2	3	171	9.89166641235352	658	87	26.2999992370605	29.8999991416931	green
890	13960	1176-3	48.415798	16.831427	R2	6	1	1	171	9.92500019073486	662	88	26.2999992370605	29.7999992370605	green
891	3009	1176-4	48.416163	16.831427	R1	5	2	6	171	9.92500019073486	662	88	26.2999992370605	29.7999992370605	yellow
892	15556	1176-5	48.417835	16.830579	R2	3	1	4	171	9.97500038146973	654	87	26.2999992370605	29.7999992370605	green
893	18374	1176-5	48.417835	16.830579	R2	4	1	1	171	9.97500038146973	654	87	26.2999992370605	29.7999992370605	yellow
894	1667	1177-1	48.416798	16.801633	R1	1	2	6	246	9.71249961853027	663	86	26	29.7000000476837	green
895	19164	1177-1	48.416798	16.801633	R2	3	2	4	246	9.71249961853027	663	86	26	29.7000000476837	green
896	19354	1178-1	47.56045	14.85952	R2	1	2	4	672	6.94166660308838	925	133	22.1000003814697	29.0000004768371	green
897	17182	1178-1	47.56045	14.85952	R2	6	1	4	672	6.94166660308838	925	133	22.1000003814697	29.0000004768371	yellow
898	6407	1179-1	47.66618	14.71388	R2	6	1	4	455	7.75	824	120	23	29.1999998092651	yellow
899	21426	1179-1	47.66618	14.71388	R2	6	1	3	455	7.75	824	120	23	29.1999998092651	green
900	14162	1180-1	47.63835	15.87888	R2	1	1	4	743	7.3125	978	128	21.7000007629395	27.0000009536744	green
901	12744	1180-1	47.63835	15.87888	R2	4	2	3	743	7.3125	978	128	21.7000007629395	27.0000009536744	yellow
902	11543	1180-2	47.63835	15.87888	R2	1	2	3	743	7.3125	978	128	21.7000007629395	27.0000009536744	green
903	15234	1180-2	47.63835	15.87888	R2	6	1	1	743	7.3125	978	128	21.7000007629395	27.0000009536744	orange
904	10595	1182-1	47.659	15.91148	R2	1	2	3	490	8.46666622161865	872	114	23.5	28.4000000953674	green
905	17395	1182-1	47.659	15.91148	R2	6	1	4	490	8.46666622161865	872	114	23.5	28.4000000953674	yellow
906	19418	1182-2	47.65952	15.91456	R2	3	3	4	490	8.46666622161865	872	114	23.5	28.4000000953674	green
907	15991	1182-2	47.65952	15.91456	R2	6	2	2	490	8.46666622161865	872	114	23.5	28.4000000953674	yellow
908	13959	1183-1	47.3882	13.63614	R2	5	2	4	757	6.39583349227905	1205	173	21.3999996185303	28.6999998092652	green
909	20501	1183-1	47.3882	13.63614	R2	3	2	5	757	6.39583349227905	1205	173	21.3999996185303	28.6999998092652	green
910	11623	1184-1	47.391968	13.663815	R2	6	1	1	778	6.25	1210	173	21.2999992370605	28.6999993324279	orange
911	24335	1184-1	47.391968	13.663815	R2	1	2	3	778	6.25	1210	173	21.2999992370605	28.6999993324279	green
912	13777	1187-1	47.59906	13.78065	R2	6	2	5	639	6.85416650772095	1286	176	21.7999992370605	28.4999990463256	yellow
913	19907	1187-1	47.59906	13.78065	R2	1	1	4	639	6.85416650772095	1286	176	21.7999992370605	28.4999990463256	green
